date,temperature,irradiance,wind_speed,clear_sky_radiation,cloud_cover,snow_depth_cm
2/18/2019,-19.62,2.9098,3.39,2.9669000000000003,45.79999999999999,22
2/19/2019,-6.9,2.3592,3.7099999999999995,2.9266,82.08,22
2/20/2019,-10.58,1.8403,4.11,2.9903999999999997,81.02,21
2/21/2019,-16.29,2.9748,3.22,3.1586,52.70000000000001,29
2/22/2019,-10.08,2.3945,2.78,3.0912,93.51,29
2/23/2019,-19.23,2.4631,3.76,3.2803,90,28
2/24/2019,-22.39,3.1006,1.27,3.4218999999999995,48.37,27
2/25/2019,-23.68,3.3854,1.68,3.4802,27.49,22
2/26/2019,-18.88,3.4414,3.14,3.4982,23.19,22
2/27/2019,-11.91,3.2688,4.16,3.4769,22.98,22
2/28/2019,-13.99,3.3926,3.75,3.618,43.919999999999995,22
3/1/2019,-24.69,3.539,3.25,3.7896,42.59,22
3/2/2019,-26.45,3.6953,2.24,3.7932,25.820000000000004,21
3/3/2019,-22.31,3.7937,2.54,3.8443,17.81,21
3/4/2019,-17.28,3.7884000000000007,3.28,3.8645,11.83,21
3/5/2019,-15.16,3.8717,2.69,3.9626,26.91,21
3/6/2019,-16.36,3.8455,4.51,4.0375,56.85999999999999,23
3/7/2019,-14.87,3.7462,2.34,3.9547000000000003,46.98,22
3/8/2019,-12.78,3.1541,2.53,4.0711,81.42,22
3/9/2019,-11.74,4.0325,2.24,4.207,29.25,22
3/10/2019,-6.31,4.1712,2.75,4.2242,50.66,22
3/11/2019,-0.5,3.5434,3.25,4.1616,87.67,29
3/12/2019,-2.25,3.8989999999999996,3.76,4.3668,62.74,26
3/13/2019,-4.71,4.3829,2.45,4.4508,29.73,26
3/14/2019,-4.8,4.5074,2.17,4.5552,34.49,27
3/15/2019,-1.85,4.4851,3.56,4.6006,47.25,19
3/16/2019,-1.47,4.4825,2.25,4.625,46.93,11
3/17/2019,2.23,4.4546,3.33,4.5614,39.96,10
3/18/2019,3.56,4.4299,2.8699999999999997,4.5343,40.36,10
3/19/2019,6.95,4.4839,2.38,4.632,43.60999999999999,10
3/20/2019,8.51,4.1431,1.66,4.1986,15.51,9
3/21/2019,6.150000000000001,4.109,2.63,4.1731,32.13,6
3/22/2019,4.6,4.2218,1.7,4.2739,14.699999999999998,4
3/23/2019,3.52,3.721,3.66,4.1801,71.13,3
3/24/2019,0.86,3.1742000000000004,4.09,4.5881,96.69,3
3/25/2019,2,2.8860000000000006,2.69,4.6793,97.57,3
3/26/2019,2.31,2.6501,2.26,4.373,97.67,3
3/27/2019,1.06,4.1616,2.53,5.0352,60.81,3
3/28/2019,1.62,4.65,2.25,4.8482,37.57,5
3/29/2019,2.86,4.5691,1.6000000000000003,4.8929,54.29999999999999,5
3/30/2019,3.24,4.8418,4.1,4.9574,45.6,5
3/31/2019,0.51,4.2305,2.5,4.8636,95.79,5
4/1/2019,1.53,3.8011,4.21,5.0976,70.62,5
4/2/2019,0.62,4.4626,3.2000000000000006,5.3441,54.21,5
4/3/2019,3.75,4.1006,3.1199999999999997,5.0232,70.66,5
4/4/2019,0.05,3.4368,2.5,5.3018,91.51,5
4/5/2019,3.68,4.3382,4.51,5.4271,71.71,5
4/6/2019,3.09,1.6056,3.0400000000000005,5.4206,77.57,5
4/7/2019,5.599999999999999,5.5409,2.66,5.8538,22.47,5
4/8/2019,7.04,5.9309,3.0499999999999994,6.0066999999999995,12.42,5
4/9/2019,7.68,5.3184,2.56,5.9112,62.10999999999999,5
4/10/2019,6.02,3.6828,1.72,5.6926,87.83999999999999,8
4/11/2019,4.09,3.5620999999999996,2.64,5.7799000000000005,94.21999999999998,5
4/12/2019,3.72,4.559,2.07,6.0259,66.33,5
4/13/2019,5.14,5.2538,2.12,6.0994,48.16,5
4/14/2019,4.26,3.7493,4.41,5.7041,89.91000000000001,4
4/15/2019,3.11,3.486,3.2099999999999995,5.9191,75.56,4
4/16/2019,5.15,5.1343,1.63,6.4594,47.93,4
4/17/2019,6.48,5.1475,4.32,6.5508,30.09,3
4/18/2019,7.41,3.8482,2.06,6.288,83.83,3
4/19/2019,6.95,4.573,3.58,6.651599999999999,75.74,2
4/20/2019,4.55,5.6738,4.14,6.7147,23.350000000000005,2
4/21/2019,6.29,5.6278,1.61,6.7394,32.72,2
4/22/2019,8.63,5.368100000000001,2.78,6.5508,51.49,2
4/23/2019,8.67,6.3763,3.98,7.0183,36.25,1
4/24/2019,4.59,4.3519,5.32,7.062,46.07,1
4/25/2019,3.76,6.092200000000001,3.27,7.1861,40.4,1
4/26/2019,4.71,5.2538,2.35,7.0013,83.81,1
4/27/2019,0.04,2.9563,5.62,6.954,95.46999999999998,1
4/28/2019,-0.37,5.1305,1.8999999999999997,7.1083,51.03,1
4/29/2019,1.28,4.9841,2.26,6.997,70.32,1
4/30/2019,-0.85,4.297,2.86,7.374199999999999,99.28000000000002,1
5/1/2019,0.11,4.4986,1.36,7.343799999999999,98.40000000000002,0
5/2/2019,3.22,5.638099999999999,1.61,7.1573,84.76,0
5/3/2019,0.73,3.2606,3.74,7.337,98.41000000000001,0
5/4/2019,0.69,6.636,2.33,7.633399999999999,64.53,0
5/5/2019,2.86,5.7377,2.02,7.476499999999999,76.59,0
5/6/2019,5.82,4.4827,1.47,7.060300000000001,92.09999999999998,0
5/7/2019,6.31,3.913,1.5200000000000002,7.1042,84.86,0
5/8/2019,9.04,5.5915,1.54,7.255399999999999,64.45,0
5/9/2019,10.65,5.4523,2.08,7.3282,91.29,0
5/10/2019,11.08,5.8934,4.82,7.7916,51.19,0
5/11/2019,13.229999999999999,7.264599999999999,1.62,7.7117,54.330000000000005,0
5/12/2019,14.199999999999998,7.6826,3.94,7.8734,29.02,0
5/13/2019,10.64,7.1808000000000005,2.26,7.984100000000001,49.07,0
5/14/2019,9.53,4.2521,3.39,7.6277,95.38,0
5/15/2019,6.150000000000001,2.1106,2.51,7.7275,95.09999999999998,0
5/16/2019,8.89,5.3779,3.85,7.8624,83.71,0
5/17/2019,10.47,7.277,4.8,8.0515,77.22,0
5/18/2019,9.64,6.502300000000001,3.99,8.1713,86.17,0
5/19/2019,9.46,8.3424,4.39,8.383,2.36,0
5/20/2019,10.21,7.3536,4.51,8.3146,28.209999999999997,0
5/21/2019,11.67,6.622800000000001,3,8.1197,55.14000000000001,0
5/22/2019,13.89,5.9455,1.39,7.8180000000000005,79.15,0
5/23/2019,12.88,3.5534,1.36,7.7222,99.8,0
5/24/2019,11.31,3.8089999999999997,2.3,7.334599999999999,94.73,0
5/25/2019,12.61,6.377300000000001,1.6499999999999997,7.9831,58.85,0
5/26/2019,14.1,8.0611,1,8.394,9.29,0
5/27/2019,15.35,7.5154,1.5599999999999998,7.7698,29.649999999999995,0
5/28/2019,17.01,7.4892,1.7299999999999998,7.5334,2.44,0
5/29/2019,19.48,8.112,2.22,8.1134,0.22,0
5/30/2019,14.83,4.9618,3.36,8.1595,72.57,0
5/31/2019,14.56,6.0408,2.51,7.3831,50.330000000000005,0
6/1/2019,18.03,6.055699999999999,2.42,7.296,68.72,0
6/2/2019,15.58,5.064,2.83,8.2646,81.86,0
6/3/2019,14.31,5.764599999999999,3.2000000000000006,8.0861,60.63,0
6/4/2019,11.78,5.135,2.02,8.6198,51.580000000000005,0
6/5/2019,11.51,5.9846,1.46,8.2961,81.67,0
6/6/2019,10.61,3.3851999999999998,2.6,8.2831,98.23,0
6/7/2019,6.07,1.08,4.21,8.4288,98.78000000000002,0
6/8/2019,8.51,6.1718,2.52,8.5421,52.03,0
6/9/2019,10.06,6.5558000000000005,2.74,8.4672,40.8,0
6/10/2019,11.89,5.8246,2.46,8.2507,58.91,0
6/11/2019,15.17,7.4256,2.58,8.4101,52.75,0
6/12/2019,19.6,7.7177,2.15,8.4653,57.29999999999999,0
6/13/2019,17.99,6.0989,2.7099999999999995,8.2176,77.98,0
6/14/2019,15.699999999999998,5.8306,3.07,8.4053,75.13,0
6/15/2019,15.13,6.1519,2.45,8.3242,66.86,0
6/16/2019,16.47,7.5552,1.04,8.3681,22.69,0
6/17/2019,18.05,8.0366,3.36,8.4504,10.6,0
6/18/2019,16.37,5.793400000000001,2.59,8.2786,77.31,0
6/19/2019,10.01,1.2257,4.2,8.3467,99.55,0
6/20/2019,11.12,3.2093000000000003,3.27,8.0431,99.78000000000002,0
6/21/2019,13.71,4.6524,4.03,7.7314,83.46,0
6/22/2019,14.39,6.6434,2.68,8.1948,49.02,0
6/23/2019,13.76,6.1824,3.03,8.0479,62.31,0
6/24/2019,12.97,3.5392999999999994,4.24,7.7484,99,0
6/25/2019,13.83,4.5442,1.71,8.075,75.92,0
6/26/2019,14.050000000000002,5.6467,1.05,8.0246,56.26,0
6/27/2019,14.81,3.6847,2.72,8.0071,85.55,0
6/28/2019,16.17,6.5582,2.67,8.231,54.82,0
6/29/2019,13.04,6.2594,3.07,8.231,52.73,0
6/30/2019,15.699999999999998,7.4801,2.83,8.1144,25.26,0
7/1/2019,11.75,3.4351,3.69,7.720299999999999,63.93,0
7/2/2019,12.89,5.5469,3.9599999999999995,8.2918,77.7,0
7/3/2019,11.770000000000001,4.9596,2.32,7.699000000000001,89.27,0
7/4/2019,12.65,5.579,1.31,7.8096,90.77,0
7/5/2019,13.270000000000001,4.6445,2.16,7.776500000000001,88.83999999999999,0
7/6/2019,15.76,3.4406,2.31,7.336299999999999,96.68,0
7/7/2019,15.729999999999999,3.9972,2.24,7.4832,95.17,0
7/8/2019,14.910000000000002,5.6606,1.6900000000000002,7.9478,77.71,0
7/9/2019,13.1,3.0504,2.18,7.8019,85.19,0
7/10/2019,14.89,3.5697999999999994,2.06,7.538900000000001,90.90000000000002,0
7/11/2019,15.78,4.7153,1.8,7.8365,67.55,0
7/12/2019,18.77,7.6054,2.22,7.8151,29.929999999999996,0
7/13/2019,18.76,6.8465,1.39,7.7414,65.33,0
7/14/2019,17.17,6.371300000000001,1.8,7.6034,72.58,0
7/15/2019,16.77,6.1111,2.15,7.5017,51.73,0
7/16/2019,16.21,5.2774,1.06,7.534299999999999,70.32,0
7/17/2019,17.2,7.0613,1.95,7.7998,43.54999999999999,0
7/18/2019,13.979999999999999,2.7247,3.74,7.6754,94.17,0
7/19/2019,13.83,3.4523999999999995,3.1300000000000003,7.3982,98.83999999999999,0
7/20/2019,16.86,5.8721,1.49,7.3942000000000005,38.79,0
7/21/2019,17.69,7.375699999999999,2.68,7.6042,7.53,0
7/22/2019,19.54,7.8449,2.52,7.8958,3.73,0
7/23/2019,21.459999999999997,7.3226,1.09,7.6337,35.5,0
7/24/2019,17.24,4.0438,4.82,7.1779,94.51,0
7/25/2019,15.46,4.7292,5.81,7.459,62.71,0
7/26/2019,18.7,7.5528,2.01,7.6831,23.34,0
7/27/2019,16.54,2.6345,3.9,7.297,82.08,0
7/28/2019,16.35,5.1749,3.42,7.377100000000001,81.5,0
7/29/2019,17.11,5.2534,1.5,6.9989,69.75,0
7/30/2019,16.65,4.4393,2.55,6.8045,58.91,0
7/31/2019,16.84,5.4334,1.8500000000000003,6.4834,72.12,0
8/1/2019,17.96,5.2733,1.34,6.727,58.54,0
8/2/2019,20.32,5.718700000000001,1.93,7.0774,64.13,0
8/3/2019,16.17,5.4742,3.42,6.900200000000001,50.6,0
8/4/2019,17.5,6.5611,2.98,7.0886,31.540000000000003,0
8/5/2019,18.68,5.7434,2.91,6.8592,64.14,0
8/6/2019,14.51,3.8517999999999994,2.38,6.8489,94.44,0
8/7/2019,15.21,6.215,1.88,6.8705,50.56,0
8/8/2019,17.44,5.573800000000001,1.54,6.6569,72.16,0
8/9/2019,12.89,3.2563,2.99,6.8527,96.59999999999998,0
8/10/2019,12.270000000000001,4.5132,2.07,6.8302000000000005,87.45,0
8/11/2019,13.449999999999998,2.1115,2.75,6.3458,96.94,0
8/12/2019,13.21,3.097,1.41,6.187,99.15000000000002,0
8/13/2019,15.1,4.1374,2.1,6.4514,65.22,0
8/14/2019,17.14,6.432199999999999,2.51,6.48,15.56,0
8/15/2019,17.57,5.31,3.33,6.171400000000001,84.73,0
8/16/2019,12.13,3.3977,5.37,6.7025,73.1,0
8/17/2019,10.96,5.5234,2.34,6.491499999999999,53.85999999999999,0
8/18/2019,10.6,3.6070000000000007,2.05,5.8702,97.33999999999999,0
8/19/2019,12.36,3.4932,1.24,6.2774,74.14,0
8/20/2019,16.34,6.277,3.19,6.3646,25.86,0
8/21/2019,19.21,5.6693,3.52,6.310300000000001,72.26,0
8/22/2019,15.020000000000001,4.1534,3.17,6.4711,61.16,0
8/23/2019,14.339999999999998,3.3409999999999997,2.64,6.0324,81.2,0
8/24/2019,14.410000000000002,4.6987,1.74,6.0943,57.88,0
8/25/2019,13.89,5.6693,3.31,6.1423,35.17,0
8/26/2019,11.78,4.2845,4.32,6.0401,41.16,0
8/27/2019,13.25,4.6625,1.86,5.927499999999999,59.89000000000001,0
8/28/2019,12.64,5.5524,3.82,6.076800000000001,25.77,0
8/29/2019,11.79,4.3927,1.12,5.8032,71.84,0
8/30/2019,11.449999999999998,1.3927000000000003,2.06,5.450399999999999,93.53000000000002,0
8/31/2019,10.800000000000002,2.016,0.98,5.491699999999999,76.33,0
9/1/2019,12.29,2.507,2.72,5.3323,94.95,0
9/2/2019,14.51,4.679,3.2900000000000005,5.605900000000001,49.01,0
9/3/2019,16.39,5.5774,2.21,5.6369,27.790000000000003,0
9/4/2019,16.16,4.2602,1.91,5.3148,66.01,0
9/5/2019,15.13,5.1386,2.11,5.4996,19.91,0
9/6/2019,13.85,2.8425999999999996,3.06,5.0527,93.83999999999999,0
9/7/2019,15.29,3.9876,2.32,4.997,66.6,0
9/8/2019,10.43,0.9880999999999999,4.32,4.6541,99.40000000000002,0
9/9/2019,10.46,1.6176000000000001,3.57,4.8902,99.36,0
9/10/2019,8.82,1.8389,2.8699999999999997,4.9627,99.21,0
9/11/2019,10.1,2.3304,3.14,5.0578,76.62,0
9/12/2019,12.86,5.016,2.09,5.0206,18.11,0
9/13/2019,14.229999999999999,3.3336,2.08,4.8986,70.13,0
9/14/2019,13.89,3.5496,1.59,4.8958,81.02,0
9/15/2019,14.26,4.2648,0.91,4.6469,79.4,0
9/16/2019,12.729999999999999,3.0604999999999998,2.05,4.7294,97.96,0
9/17/2019,10.58,2.9412,1.43,4.5434,74.89,0
9/18/2019,11.28,3.5885,0.6999999999999998,4.5386,61.09,0
9/19/2019,11.550000000000002,4.284,1.8500000000000003,4.5576,32.78,0
9/20/2019,10.79,3.1483000000000003,3.4,4.5355,60.81,0
9/21/2019,11.58,3.4322,2.12,4.4592,30.94,0
9/22/2019,13.99,4.2245,1.79,4.3836,35.32,0
9/23/2019,9.98,3.461,3.08,4.4064,82.68,0
9/24/2019,9.6,3.0276,4.38,4.2946,72.69,0
9/25/2019,8.95,2.7952999999999997,3.7000000000000006,4.2367,91.37,0
9/26/2019,5.989999999999999,1.651,3.18,4.0966,99.52,0
9/27/2019,1.47,1.375,2.97,3.7728,96.44,0
9/28/2019,0.45,1.7573,1.66,3.8602000000000003,98.75,0
9/29/2019,-0.24,1.752,2.1,3.8745999999999996,98.87,0
9/30/2019,0.03,1.6997,2,3.8458,82.29,0
10/1/2019,1.42,3.6646,2.85,3.9845,39.85,0
10/2/2019,3.4500000000000006,3.2561,2.04,3.8599,58.18,0
10/3/2019,3.84,3.7166,2.69,3.786,29.66,0
10/4/2019,6.72,1.6300999999999999,3.1300000000000003,3.6343,86.88,0
10/5/2019,6.599999999999999,2.208,4.34,3.6629,90.01,0
10/6/2019,7.580000000000001,3.1418,3.59,3.4994,41.55,0
10/7/2019,6.29,2.209,4.14,3.3943,98.74,0
10/8/2019,-2.9,2.2594,4.13,3.5054,96.5,0
10/9/2019,-3.49,2.3126,2.24,3.5825,58.5,0
10/10/2019,-1.2,3.347,2.22,3.3742,12.24,0
10/11/2019,0.5,3.2580000000000005,1.74,3.3622,16.71,0
10/12/2019,1.5599999999999998,2.6921,1.4400000000000002,3.1382,54.29,0
10/13/2019,3.0499999999999994,1.3879,1.5200000000000002,2.9786,99.55,0
10/14/2019,0.55,1.1242,2.77,3.0809,98.21999999999998,0
10/15/2019,0.86,1.2175,3.69,2.9832,98.64,0
10/16/2019,6.95,2.7125,2.68,2.9525,49.85999999999999,0
10/17/2019,7.38,1.997,2.42,2.8843,65.72,0
10/18/2019,5.18,2.1919,2.57,2.8682,44.82,0
10/19/2019,2.91,2.7313999999999994,2.59,2.8817,39.85,0
10/20/2019,1.38,2.0035,1.82,2.7809000000000004,59.46,0
10/21/2019,0.6999999999999998,1.3464,2.07,2.6669,56.96,0
10/22/2019,2.22,1.3298,4,2.5738,91.94,0
10/23/2019,0.56,1.9303,4.1,2.5584,74.8,0
10/24/2019,4.98,1.4842000000000002,2.65,2.485,88.17,0
10/25/2019,4.71,0.7378,5.38,2.3839,92.36,0
10/26/2019,-3.25,1.5571,5.22,2.5706,64.32,0
10/27/2019,-2.08,1.1902,4.29,2.357,82.67,0
10/28/2019,-8.33,1.063,5.7,2.4838,97.91000000000001,0
10/29/2019,-9.12,2.1814,1.76,2.4713,40.22,0
10/30/2019,-0.46,1.044,3.7099999999999995,2.1583,94.09999999999998,0
10/31/2019,0.5,0.9504,4.51,2.1048,83.9,0
11/1/2019,-0.25,1.7899,2.85,2.1955,61.32,0
11/2/2019,0.86,1.2017,3.01,1.9958,88.71,0
11/3/2019,-1.7,1.0462,2.33,2.0854,90.58,0
11/4/2019,-2.69,0.7673,1.4400000000000002,2.0263,96.99,0
11/5/2019,-7.12,1.2715,3.09,2.0143,83.07,0
11/6/2019,-10.21,1.5422,2.13,2.0597,75.27,0
11/7/2019,-3.02,0.9602,2.34,1.819,89.06,0
11/8/2019,1.02,0.6989,3.11,1.7837000000000003,99.53000000000002,0
11/9/2019,-8.54,0.5928,3.42,1.8163,93.69,0
11/10/2019,-14.23,0.7677999999999999,2.08,1.9029999999999998,85.98,0
11/11/2019,-9.42,0.9638,2.68,1.8624,84.73,0
11/12/2019,-2.19,0.7022,1.8099999999999998,1.6361,83.78,12
11/13/2019,-1.27,1.2893,2.23,1.6315,63.98,6
11/14/2019,-2.6,0.5954,2.21,1.5761,75.45,5
11/15/2019,-0.36,0.4594,2.73,1.5007,97.64,10
11/16/2019,0.44,1.2166,2.93,1.5586,63.14000000000001,7
11/17/2019,3.7099999999999995,1.1926,4.41,1.4654,65.71,4
11/18/2019,1.29,1.4270000000000003,4.06,1.4966,41.58,5
11/19/2019,-1.11,0.828,1.04,1.4362000000000001,95.44,5
11/20/2019,-1.94,1.1714,2.12,1.4639999999999997,61.080000000000005,4
11/21/2019,-0.54,1.3886,2.56,1.3944,12.62,7
11/22/2019,1.5200000000000002,1.2302,4.45,1.3739999999999999,73.33,2
11/23/2019,2.76,1.2674,4.25,1.3296,54.37,0
11/24/2019,0.28,0.697,4.51,1.266,67.08,0
11/25/2019,-2.34,0.9646,4.06,1.3054,52.79999999999999,0
11/26/2019,-8.02,0.5758,3.25,1.2998,80.24,0
11/27/2019,-12.23,0.815,2.3,1.3078,81.01,0
11/28/2019,-12.09,0.9425,2.25,1.267,74.67,0
11/29/2019,-11.24,0.659,2,1.2446,84.43,0
11/30/2019,-12.99,1.151,2.33,1.2648,45.66,0
12/1/2019,-10.04,1.0668,2.14,1.2353,48.919999999999995,0
12/2/2019,-4.44,0.9523,3.89,1.1551,66.08,1
12/3/2019,-0.59,0.828,3.28,1.1136,56.10999999999999,1
12/4/2019,-4.34,0.3442,1.97,1.1114,96.74,1
12/5/2019,-8.68,0.9857,2.12,1.158,74.29,5
12/6/2019,-6.13,0.7654,1.74,1.1078,88.63,3
12/7/2019,-10.09,0.6343,3.02,1.0709,88.83999999999999,3
12/8/2019,-11.43,0.8102,2.73,1.1028,74.95,4
12/9/2019,-11.86,0.8422,1.8,1.0836,71.9,3
12/10/2019,-10.88,0.6907,3.07,1.0351,91.87,1
12/11/2019,-12.19,0.7003,3.28,1.0332,83.2,0
12/12/2019,-12.43,0.5479,2.34,1.0224,87.78000000000002,0
12/13/2019,-15.8,0.7286,2.27,1.0277,72.65,1
12/14/2019,-11.66,0.7534,2.72,1.0354,68.49,1
12/15/2019,-10.5,0.6298,3.18,1.0337,83.02,1
12/16/2019,-9.99,0.7606,2.36,0.9953,63.169999999999995,0
12/17/2019,-1.59,0.6871,3.36,0.9696000000000001,86.74,1
12/18/2019,-6.41,0.6818,3.42,0.9554,95.87,2
12/19/2019,-7.77,0.5426,2.15,0.9434,89.99,4
12/20/2019,-5.26,0.5712,1.89,0.9648,94.33999999999999,4
12/21/2019,-5.47,0.5364,1.95,0.9084,97.38,4
12/22/2019,-9.22,0.9552,1.8999999999999997,0.9958,58.38,4
12/23/2019,-12.45,0.5849,1.8,0.9977,82.07,3
12/24/2019,-14.68,0.5983,1.72,1.0123,80.66,1
12/25/2019,-12.62,0.9818000000000001,3.2900000000000005,1.0188,30.929999999999996,1
12/26/2019,-12.58,1.0303,3.02,1.0452,30.62,2
12/27/2019,-6.54,0.8649999999999999,3.58,0.9852,48.74,2
12/28/2019,-10.51,1.031,3.06,1.0447,23.040000000000003,2
12/29/2019,-6.13,0.9575999999999999,1.88,1.0238,54.79999999999999,2
12/30/2019,-5.33,0.9686,2.26,1.0049,52.330000000000005,2
12/31/2019,0.68,0.7387,3.2000000000000006,1.0066,91.46999999999998,11
1/1/2020,-5.27,1.0234,2.17,1.0478,58.03,16
1/2/2020,-4.21,0.7618,5.82,1.0812,94.03000000000002,16
1/3/2020,-6.72,0.6734,3.9500000000000006,1.0493,95.07,13
1/4/2020,-1.52,0.5837,5.36,1.0793,78.68,8
1/5/2020,-5.8,1.0289,3.84,1.1174,61.77,8
1/6/2020,-11.43,1.103,2.7900000000000005,1.1554,38.25,8
1/7/2020,-14.76,0.9242,3.86,1.151,91.21999999999998,10
1/8/2020,-16.47,0.8822,4.49,1.1705,86.28000000000002,10
1/9/2020,-21.5,1.0483,2.51,1.2319,53.56,8
1/10/2020,-20.02,1.0142,2.44,1.2202,64.28,8
1/11/2020,-20.95,0.9122,2.3,1.2259,77.29,5
1/12/2020,-27.89,1.0205,4.37,1.3106,71.72,4
1/13/2020,-30.42,1.0999,1.88,1.3349,57.1,6
1/14/2020,-38.57,1.1954,2.06,1.4074,39.11,5
1/15/2020,-37.45,1.3195,1.67,1.4162,33.7,6
1/16/2020,-28.54,0.9739,3.5400000000000005,1.3694,97.52,8
1/17/2020,-28.27,1.1155,3.83,1.4186000000000003,49.53,8
1/18/2020,-30.55,1.2842,2.07,1.4575000000000002,35.3,8
1/19/2020,-17.58,1.0634,2.98,1.368,92.48,17
1/20/2020,-2.82,0.665,2.89,1.2958,99.65000000000002,19
1/21/2020,-6.6,1.465,2.41,1.4798,41.92,19
1/22/2020,-6.25,0.8868,1.78,1.4464999999999997,82.14,18
1/23/2020,-5.04,1.2005,3.27,1.5247,86.08999999999999,17
1/24/2020,-2.93,0.7898,1.71,1.5098,84.34,17
1/25/2020,-4.36,1.5374,2.11,1.5811,30.91,16
1/26/2020,-7.24,1.4755,2.6,1.627,63.13,20
1/27/2020,-5.65,1.254,1.91,1.651,86.89,16
1/28/2020,-7.38,1.4462,1.19,1.703,70.47,14
1/29/2020,-3.65,1.1909,3.81,1.7791,90.69,14
1/30/2020,-2.05,1.6906,4.84,1.8103,54.79,14
1/31/2020,-0.87,1.4261,4.1,1.8514,71.81,14
2/1/2020,-0.08,0.7747,5.96,1.8737000000000001,93.05,14
2/2/2020,-8.8,1.9078,3.57,1.9843,44.29999999999999,14
2/3/2020,-16.44,1.7238999999999998,1.8999999999999997,2.075,48.28,14
2/4/2020,-8.99,1.7417,4.07,2.0532,55.75,13
2/5/2020,-1.99,1.5403,3.15,2.0328,94.24,13
2/6/2020,-1.21,1.4904,4.51,2.111,96.83,13
2/7/2020,-5.08,1.9538,2.37,2.2046,76.32,22
2/8/2020,-9.38,2.0887,2.84,2.2402,38.66,34
2/9/2020,-4.16,1.7806,7.080000000000001,2.2591,84.59,31
2/10/2020,-5.28,2.2363,4.27,2.364,73.74,40
2/11/2020,-6.47,1.3003,4.95,2.3426,88.07,38
2/12/2020,-17.98,1.8549999999999998,3.02,2.5229,58.93,39
2/13/2020,-7.79,1.7489,3.6300000000000003,2.4187,80.1,38
2/14/2020,-11.64,2.0479,3.72,2.5982,56.23,39
2/15/2020,-11.91,1.9874,2.26,2.6114,72.51,39
2/16/2020,-12.94,2.2994,2.02,2.7079,71.18,38
2/17/2020,-21.85,2.7458000000000005,2.63,2.8397,64.6,37
2/18/2020,-23.39,2.8771,2.12,2.9414,32.87,37
2/19/2020,-9.52,2.5949,2.9599999999999995,2.8757,59.04,35
2/20/2020,-5.39,2.7031000000000005,3.48,2.9551,49.93,34
2/21/2020,-1.27,2.3273,4.36,2.9194,92.71999999999998,35
2/22/2020,-3.34,2.5656,4.29,3.0624,63.27,34
2/23/2020,-8.41,3.0324000000000004,1.8,3.1956,50.12,34
2/24/2020,-10.47,3.0703,1.63,3.2578,48.29999999999999,30
2/25/2020,-8.41,3.0264,2,3.2597,67.52,26
2/26/2020,-1.45,2.6722,3.24,3.2467,70.53,24
2/27/2020,0.21,3.2174,3.67,3.3614,57.89000000000001,25
2/28/2020,0.06,3.1654,2.72,3.4171,71.3,30
2/29/2020,-4.52,1.6026999999999998,4.48,3.4589,97.71999999999998,30
3/1/2020,-6.58,3.2831999999999995,3.27,3.635,77.47,30
3/2/2020,-0.77,3.3998000000000004,5.69,3.6418,69.33,30
3/3/2020,-1.05,3.5682999999999994,3.81,3.7243,69.78,27
3/4/2020,-2.04,3.1798,5.23,3.7963,79.63,23
3/5/2020,-2.85,3.1999,3.99,3.8388000000000004,95.84999999999998,20
3/6/2020,-6.76,3.3669999999999995,4.67,3.8736,78.51,18
3/7/2020,-14.43,3.0102999999999995,3.09,4.0651,95.14,18
3/8/2020,-11.97,4.1246,1.91,4.2247,61.47,18
3/9/2020,-7.08,4.1006,3.74,4.2516,44.919999999999995,14
3/10/2020,-2.64,3.5525,4.14,4.2451,86.73,8
3/11/2020,-2.63,4.1844,4.82,4.3243,79.54,5
3/12/2020,-8.04,3.5441,4.09,4.428,94.12,4
3/13/2020,-18.2,4.1287,4.12,4.6874,90.52,2
3/14/2020,-18.14,3.7973,2.78,4.7182,79.36,2
3/15/2020,-15.18,4.5382,2.34,4.77,59.47,2
3/16/2020,-6.27,4.6423,3.06,4.806,60.72,2
3/17/2020,-7.31,4.3214,2.58,4.7839,84.16,2
3/18/2020,-8.24,4.1978,2.14,4.8461,81.87,2
3/19/2020,-8.89,4.6766,3.22,5.1247,76.28,3
3/20/2020,-9.11,4.9361,2.76,5.0527,51.1,2
3/21/2020,-2.95,5.0174,4,5.1118,55.419999999999995,2
3/22/2020,-1.31,4.5569,2.03,5.1082,80.79,2
3/23/2020,-2.34,4.3027,5.13,5.0458,86.45,2
3/24/2020,-4.92,4.8295,2.43,5.315,88.64,8
3/25/2020,-4.7,4.9056,2.69,5.5126,81.14,2
3/26/2020,-0.67,4.242,4.96,5.1785,64.86,2
3/27/2020,1.89,4.6802,3.18,5.4492,84.98,1
3/28/2020,-5.83,4.823,4.73,5.5442,98.99,1
3/29/2020,-2.52,3.8446,3.7000000000000006,5.531299999999999,96.41000000000001,1
3/30/2020,-8.38,4.2778,4.3,5.6798,95.58,1
3/31/2020,-11.91,5.2262,4.72,6.0058,90.40000000000002,1
4/1/2020,-14.16,5.479400000000001,4.29,6.169,83.85,0
4/2/2020,-13.73,5.9254,2,6.156,57.419999999999995,0
4/3/2020,-10.93,5.3633,3.0499999999999994,6.0485,87.14,0
4/4/2020,-8.56,5.6311,2.15,6.1519,84.6,0
4/5/2020,-8.42,4.4959,3.5400000000000005,6.0074,98.96,0
